4.245650112035718182e-01
5.914364579543833766e-01
6.071562980248248476e-01
4.376239490394242537e-01
4.974772779162208169e-01
5.828432440757751465e-01
5.098124742507934570e-01
6.201872825622558594e-01
4.574528038501739502e-01
4.574528038501739502e-01
